,date,hour,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
549,20211224,2,50.0,14.0,15.0,34.0,39.0,5.0,6.0,99.0,78.0,10.0,81.0,12.0,13.0,0.8,0.8
550,20211224,3,49.0,13.0,14.0,34.0,38.0,6.0,6.0,98.0,78.0,12.0,81.0,12.0,13.0,0.8,0.8
551,20211224,4,52.0,16.0,14.0,34.0,38.0,6.0,6.0,103.0,78.0,6.0,81.0,10.0,13.0,0.8,0.8
552,20211224,5,53.0,14.0,14.0,34.0,39.0,6.0,6.0,106.0,79.0,4.0,81.0,9.0,13.0,0.8,0.8
553,20211224,6,53.0,15.0,14.0,35.0,40.0,6.0,6.0,105.0,80.0,5.0,81.0,8.0,13.0,0.9,0.8
554,20211224,7,53.0,16.0,14.0,40.0,40.0,6.0,6.0,106.0,80.0,5.0,81.0,8.0,13.0,1.0,0.8
555,20211224,8,51.0,16.0,14.0,50.0,40.0,7.0,6.0,102.0,81.0,6.0,81.0,8.0,13.0,1.0,0.8
556,20211224,9,58.0,22.0,14.0,66.0,40.0,7.0,6.0,92.0,81.0,12.0,81.0,8.0,13.0,1.0,0.8
557,20211224,10,56.0,24.0,14.0,62.0,41.0,6.0,6.0,77.0,81.0,30.0,81.0,10.0,13.0,1.0,0.8
558,20211224,11,51.0,22.0,14.0,52.0,42.0,7.0,6.0,59.0,81.0,54.0,81.0,15.0,15.0,0.9,0.8
559,20211224,12,,18.0,14.0,46.0,43.0,5.0,6.0,39.0,81.0,,81.0,17.0,17.0,0.9,0.8
560,20211224,13,,,15.0,,44.0,,6.0,,83.0,66.0,81.0,25.0,25.0,0.8,0.8
561,20211224,14,,17.0,15.0,45.0,45.0,5.0,6.0,31.0,83.0,77.0,81.0,36.0,36.0,,0.8
562,20211224,15,,24.0,16.0,66.0,46.0,5.0,6.0,28.0,82.0,79.0,81.0,46.0,46.0,,0.8
563,20211224,16,,,16.0,,46.0,,6.0,,84.0,,27.0,,29.0,,0.8
564,20211224,17,,,17.0,,46.0,,6.0,,85.0,,25.0,,27.0,,0.8
565,20211224,18,42.0,26.0,17.0,42.0,46.0,4.0,6.0,28.0,83.0,66.0,79.0,68.0,68.0,0.8,0.9
566,20211224,19,29.0,12.0,18.0,29.0,46.0,5.0,6.0,25.0,75.0,59.0,83.0,73.0,73.0,0.8,0.8
567,20211224,20,22.0,4.0,17.0,22.0,44.0,5.0,6.0,22.0,72.0,62.0,83.0,72.0,73.0,0.7,0.8
568,20211224,21,20.0,4.0,17.0,18.0,43.0,5.0,6.0,23.0,69.0,61.0,83.0,71.0,73.0,0.7,0.8
569,20211224,22,21.0,7.0,16.0,21.0,41.0,5.0,6.0,22.0,66.0,61.0,83.0,69.0,73.0,0.7,0.8
570,20211224,23,30.0,14.0,16.0,30.0,41.0,5.0,6.0,19.0,62.0,67.0,83.0,68.0,73.0,0.7,0.8
571,20211225,0,29.0,12.0,16.0,29.0,40.0,5.0,6.0,18.0,59.0,70.0,83.0,66.0,73.0,0.6,0.8
572,20211225,1,31.0,11.0,16.0,31.0,40.0,5.0,5.0,18.0,55.0,75.0,83.0,75.0,75.0,0.6,0.8
573,20211225,2,31.0,13.0,16.0,31.0,40.0,4.0,5.0,17.0,52.0,72.0,83.0,74.0,75.0,0.6,0.8
574,20211225,3,30.0,11.0,16.0,30.0,40.0,4.0,5.0,17.0,48.0,72.0,83.0,73.0,75.0,0.6,0.8
575,20211225,4,31.0,11.0,16.0,31.0,40.0,4.0,5.0,16.0,45.0,71.0,83.0,72.0,75.0,0.5,0.8
576,20211225,5,30.0,13.0,16.0,30.0,40.0,4.0,5.0,17.0,41.0,68.0,83.0,72.0,75.0,0.5,0.8
577,20211225,6,32.0,11.0,16.0,32.0,39.0,5.0,5.0,18.0,37.0,66.0,83.0,71.0,75.0,0.6,0.8
578,20211225,7,34.0,12.0,15.0,34.0,39.0,4.0,5.0,20.0,33.0,67.0,83.0,70.0,75.0,0.6,0.7
579,20211225,8,34.0,15.0,15.0,34.0,38.0,5.0,5.0,20.0,30.0,67.0,83.0,70.0,75.0,0.6,0.7
580,20211225,9,32.0,14.0,15.0,32.0,37.0,5.0,5.0,21.0,27.0,64.0,83.0,68.0,75.0,0.6,0.7
581,20211225,10,32.0,15.0,15.0,32.0,36.0,5.0,5.0,21.0,24.0,63.0,83.0,67.0,75.0,0.7,0.7
582,20211225,11,33.0,15.0,14.0,33.0,35.0,5.0,5.0,21.0,22.0,65.0,83.0,66.0,75.0,0.7,0.7
583,20211225,12,29.0,12.0,14.0,29.0,34.0,4.0,5.0,19.0,22.0,68.0,83.0,66.0,75.0,0.7,0.7
584,20211225,13,26.0,10.0,14.0,26.0,34.0,5.0,5.0,21.0,22.0,68.0,83.0,66.0,75.0,0.7,0.7
585,20211225,14,26.0,13.0,14.0,26.0,33.0,5.0,5.0,20.0,21.0,68.0,83.0,66.0,75.0,0.6,0.7
586,20211225,15,23.0,7.0,13.0,23.0,31.0,4.0,5.0,20.0,21.0,66.0,83.0,66.0,75.0,0.6,0.7
587,20211225,16,21.0,1.0,12.0,21.0,30.0,5.0,5.0,22.0,21.0,64.0,83.0,66.0,75.0,0.6,0.7
588,20211225,17,22.0,5.0,11.0,22.0,29.0,5.0,5.0,25.0,20.0,62.0,75.0,66.0,75.0,0.6,0.6
589,20211225,18,22.0,5.0,10.0,22.0,28.0,5.0,5.0,20.0,20.0,69.0,75.0,66.0,75.0,0.6,0.6
590,20211225,19,21.0,7.0,10.0,21.0,28.0,5.0,5.0,21.0,20.0,66.0,75.0,66.0,75.0,0.6,0.6
591,20211225,20,22.0,7.0,10.0,22.0,28.0,4.0,5.0,24.0,20.0,62.0,75.0,66.0,75.0,0.6,0.6
592,20211225,21,25.0,9.0,10.0,25.0,28.0,5.0,5.0,24.0,20.0,57.0,75.0,64.0,75.0,0.7,0.6
593,20211225,22,31.0,17.0,11.0,31.0,28.0,5.0,5.0,27.0,20.0,52.0,75.0,62.0,75.0,0.8,0.6
594,20211225,23,36.0,25.0,11.0,36.0,28.0,5.0,5.0,34.0,21.0,42.0,75.0,59.0,75.0,0.8,0.6
595,20211226,0,42.0,29.0,12.0,41.0,29.0,5.0,5.0,39.0,22.0,34.0,75.0,56.0,70.0,0.9,0.6
596,20211226,1,42.0,29.0,13.0,41.0,29.0,5.0,5.0,34.0,22.0,39.0,72.0,39.0,39.0,0.9,0.7
597,20211226,2,38.0,26.0,13.0,38.0,30.0,5.0,5.0,31.0,23.0,43.0,72.0,41.0,41.0,0.8,0.7
598,20211226,3,33.0,22.0,14.0,33.0,30.0,5.0,5.0,32.0,24.0,46.0,71.0,43.0,43.0,0.7,0.7
599,20211226,4,32.0,22.0,14.0,32.0,30.0,5.0,5.0,38.0,25.0,48.0,69.0,44.0,44.0,0.3,0.7
600,20211226,5,29.0,20.0,14.0,28.0,30.0,5.0,5.0,42.0,26.0,46.0,69.0,44.0,44.0,0.1,0.6
601,20211226,6,29.0,20.0,15.0,28.0,30.0,5.0,5.0,45.0,27.0,42.0,69.0,44.0,44.0,,0.6
602,20211226,7,38.0,26.0,15.0,29.0,29.0,5.0,5.0,49.0,28.0,37.0,69.0,43.0,44.0,,0.6
603,20211226,8,59.0,42.0,17.0,32.0,29.0,5.0,5.0,49.0,29.0,36.0,69.0,42.0,44.0,,0.6
604,20211226,9,40.0,23.0,17.0,40.0,30.0,5.0,5.0,38.0,30.0,36.0,69.0,42.0,44.0,0.4,0.6
605,20211226,10,46.0,12.0,17.0,46.0,30.0,5.0,5.0,32.0,30.0,42.0,69.0,42.0,44.0,0.6,0.6
606,20211226,11,,,17.0,45.0,31.0,6.0,5.0,,31.0,44.0,69.0,41.0,44.0,,0.5
607,20211226,12,,4.0,17.0,45.0,31.0,6.0,5.0,,31.0,52.0,69.0,42.0,44.0,0.7,0.5
608,20211226,13,38.0,20.0,17.0,38.0,32.0,6.0,5.0,26.0,31.0,61.0,69.0,44.0,44.0,0.3,0.5
609,20211226,14,36.0,14.0,17.0,36.0,32.0,6.0,5.0,25.0,32.0,64.0,69.0,46.0,46.0,0.3,0.5
610,20211226,15,46.0,10.0,17.0,46.0,33.0,6.0,5.0,30.0,32.0,59.0,69.0,49.0,49.0,0.2,0.5
611,20211226,16,53.0,19.0,18.0,55.0,35.0,6.0,5.0,36.0,33.0,55.0,69.0,52.0,52.0,0.2,0.5
612,20211226,17,52.0,24.0,19.0,54.0,36.0,6.0,5.0,40.0,33.0,49.0,69.0,53.0,53.0,0.3,0.5
613,20211226,18,51.0,22.0,20.0,52.0,37.0,6.0,5.0,41.0,34.0,43.0,66.0,53.0,53.0,0.3,0.5
614,20211226,19,,22.0,20.0,49.0,38.0,7.0,5.0,41.0,35.0,43.0,64.0,53.0,53.0,,0.4
615,20211226,20,46.0,20.0,21.0,46.0,39.0,7.0,6.0,44.0,36.0,37.0,64.0,51.0,53.0,1.0,0.5
616,20211226,21,43.0,20.0,21.0,43.0,40.0,7.0,6.0,46.0,37.0,31.0,64.0,48.0,53.0,1.0,0.5
617,20211226,22,37.0,15.0,21.0,37.0,40.0,7.0,6.0,43.0,38.0,31.0,64.0,44.0,53.0,0.9,0.5
618,20211226,23,37.0,16.0,21.0,37.0,40.0,6.0,6.0,43.0,38.0,31.0,64.0,40.0,53.0,0.8,0.5
619,20211227,0,37.0,22.0,20.0,37.0,40.0,7.0,6.0,44.0,39.0,36.0,64.0,38.0,53.0,0.4,0.5
620,20211227,1,32.0,22.0,20.0,32.0,40.0,9.0,6.0,46.0,39.0,36.0,64.0,36.0,36.0,0.6,0.4
621,20211227,2,39.0,27.0,20.0,37.0,40.0,9.0,6.0,52.0,40.0,29.0,64.0,32.0,36.0,0.6,0.4
622,20211227,3,52.0,36.0,21.0,37.0,40.0,9.0,6.0,49.0,41.0,35.0,64.0,33.0,36.0,0.2,0.4
623,20211227,4,67.0,48.0,22.0,37.0,40.0,8.0,6.0,43.0,41.0,44.0,64.0,36.0,36.0,,0.4
624,20211227,5,63.0,45.0,23.0,36.0,41.0,9.0,7.0,50.0,41.0,36.0,64.0,36.0,36.0,0.2,0.4
625,20211227,6,65.0,47.0,24.0,40.0,41.0,10.0,7.0,59.0,42.0,29.0,64.0,35.0,36.0,0.4,0.4
626,20211227,7,63.0,45.0,25.0,43.0,42.0,8.0,7.0,69.0,43.0,22.0,64.0,33.0,36.0,0.2,0.4
627,20211227,8,60.0,43.0,25.0,47.0,42.0,7.0,7.0,68.0,44.0,24.0,64.0,32.0,36.0,0.1,0.4
628,20211227,9,52.0,36.0,26.0,52.0,43.0,8.0,7.0,57.0,45.0,29.0,64.0,31.0,36.0,0.3,0.4
629,20211227,10,56.0,14.0,26.0,62.0,43.0,9.0,7.0,44.0,45.0,34.0,64.0,32.0,36.0,0.9,0.4
630,20211227,11,53.0,31.0,26.0,56.0,44.0,10.0,7.0,42.0,45.0,40.0,64.0,32.0,36.0,0.9,0.5
631,20211227,12,51.0,32.0,27.0,51.0,44.0,10.0,8.0,44.0,45.0,44.0,64.0,32.0,36.0,1.0,0.5
632,20211227,13,52.0,31.0,28.0,53.0,45.0,9.0,8.0,45.0,46.0,46.0,64.0,34.0,36.0,0.9,0.5
633,20211227,14,50.0,32.0,28.0,50.0,45.0,7.0,8.0,43.0,47.0,51.0,59.0,36.0,36.0,0.7,0.5
634,20211227,15,50.0,29.0,29.0,50.0,46.0,6.0,8.0,47.0,47.0,48.0,55.0,40.0,40.0,0.7,0.5
635,20211227,16,51.0,29.0,30.0,52.0,45.0,6.0,8.0,54.0,48.0,42.0,51.0,42.0,42.0,0.7,0.6
636,20211227,17,52.0,29.0,30.0,54.0,45.0,7.0,8.0,62.0,49.0,35.0,51.0,42.0,42.0,0.9,0.6
637,20211227,18,54.0,31.0,30.0,58.0,46.0,6.0,8.0,73.0,50.0,26.0,51.0,42.0,42.0,0.9,0.6
638,20211227,19,58.0,36.0,31.0,66.0,46.0,7.0,8.0,81.0,52.0,18.0,51.0,39.0,42.0,1.0,0.6
639,20211227,20,61.0,41.0,32.0,71.0,47.0,7.0,8.0,88.0,54.0,12.0,51.0,35.0,42.0,1.1,0.6
640,20211227,21,63.0,41.0,32.0,75.0,49.0,7.0,8.0,94.0,56.0,8.0,51.0,30.0,42.0,1.1,0.6
641,20211227,22,63.0,44.0,34.0,75.0,50.0,8.0,8.0,96.0,58.0,7.0,51.0,24.0,42.0,1.2,0.7
642,20211227,23,62.0,44.0,35.0,73.0,52.0,8.0,8.0,95.0,60.0,6.0,51.0,19.0,42.0,1.3,0.7
643,20211228,0,62.0,44.0,36.0,71.0,53.0,9.0,8.0,94.0,62.0,6.0,51.0,15.0,42.0,1.3,0.7
644,20211228,1,57.0,40.0,36.0,64.0,55.0,10.0,8.0,93.0,64.0,6.0,51.0,6.0,6.0,1.3,0.7
645,20211228,2,56.0,38.0,37.0,61.0,56.0,9.0,8.0,92.0,66.0,6.0,51.0,6.0,6.0,1.3,0.8
646,20211228,3,54.0,37.0,37.0,58.0,56.0,8.0,8.0,88.0,68.0,6.0,51.0,6.0,6.0,1.2,0.8
647,20211228,4,53.0,37.0,36.0,55.0,57.0,8.0,8.0,91.0,70.0,5.0,51.0,6.0,6.0,1.2,0.9
648,20211228,5,54.0,38.0,36.0,56.0,58.0,8.0,8.0,94.0,71.0,6.0,51.0,6.0,6.0,1.3,0.9
649,20211228,6,55.0,39.0,36.0,59.0,59.0,8.0,8.0,88.0,73.0,6.0,51.0,6.0,6.0,1.3,1.0
650,20211228,7,57.0,40.0,36.0,61.0,60.0,9.0,8.0,90.0,73.0,7.0,51.0,6.0,6.0,1.4,1.0
651,20211228,8,63.0,45.0,36.0,64.0,60.0,10.0,8.0,89.0,74.0,7.0,51.0,6.0,6.0,1.4,1.1
652,20211228,9,58.0,41.0,36.0,65.0,61.0,9.0,8.0,85.0,76.0,10.0,51.0,7.0,7.0,1.3,1.1
653,20211228,10,66.0,41.0,37.0,82.0,62.0,9.0,8.0,84.0,77.0,14.0,51.0,8.0,8.0,1.1,1.1
654,20211228,11,65.0,39.0,37.0,80.0,63.0,10.0,8.0,89.0,79.0,15.0,51.0,9.0,9.0,1.2,1.1
655,20211228,12,66.0,47.0,38.0,81.0,64.0,10.0,8.0,90.0,81.0,15.0,51.0,10.0,10.0,1.3,1.1
656,20211228,13,67.0,48.0,39.0,79.0,65.0,11.0,8.0,90.0,83.0,16.0,51.0,11.0,11.0,1.3,1.1
657,20211228,14,70.0,47.0,39.0,89.0,67.0,12.0,8.0,93.0,85.0,15.0,48.0,12.0,12.0,1.3,1.2
658,20211228,15,75.0,55.0,40.0,100.0,69.0,9.0,9.0,99.0,87.0,11.0,42.0,13.0,13.0,1.2,1.2
659,20211228,16,79.0,58.0,42.0,95.0,70.0,9.0,9.0,94.0,89.0,13.0,35.0,14.0,14.0,1.1,1.2
660,20211228,17,77.0,56.0,43.0,81.0,72.0,8.0,9.0,93.0,90.0,11.0,26.0,14.0,14.0,1.1,1.2
661,20211228,18,69.0,50.0,44.0,70.0,72.0,7.0,9.0,99.0,91.0,7.0,18.0,13.0,14.0,1.1,1.2
662,20211228,19,72.0,52.0,44.0,74.0,72.0,8.0,9.0,104.0,92.0,5.0,16.0,12.0,14.0,1.2,1.2
663,20211228,20,74.0,54.0,45.0,81.0,73.0,8.0,9.0,106.0,93.0,6.0,16.0,10.0,14.0,1.2,1.2
664,20211228,21,79.0,58.0,46.0,101.0,74.0,7.0,9.0,109.0,94.0,6.0,16.0,9.0,14.0,1.4,1.2
665,20211228,22,85.0,63.0,46.0,102.0,75.0,8.0,9.0,114.0,94.0,8.0,16.0,8.0,14.0,1.6,1.3
666,20211228,23,90.0,67.0,47.0,101.0,76.0,7.0,9.0,113.0,95.0,7.0,16.0,8.0,14.0,1.6,1.3
667,20211229,0,88.0,65.0,48.0,97.0,77.0,7.0,9.0,103.0,95.0,7.0,16.0,7.0,14.0,1.3,1.3
668,20211229,1,80.0,59.0,49.0,88.0,78.0,8.0,9.0,102.0,96.0,7.0,16.0,7.0,7.0,1.2,1.3
669,20211229,2,79.0,58.0,50.0,90.0,80.0,8.0,9.0,100.0,96.0,6.0,16.0,6.0,7.0,1.1,1.3
670,20211229,3,78.0,57.0,51.0,84.0,81.0,8.0,9.0,98.0,97.0,6.0,16.0,6.0,7.0,1.0,1.3
671,20211229,4,70.0,51.0,51.0,79.0,82.0,8.0,9.0,94.0,97.0,6.0,16.0,6.0,7.0,1.0,1.2
672,20211229,5,67.0,48.0,52.0,75.0,82.0,9.0,9.0,91.0,97.0,6.0,16.0,6.0,7.0,1.0,1.2
673,20211229,6,67.0,48.0,52.0,78.0,83.0,9.0,9.0,89.0,97.0,6.0,16.0,6.0,7.0,1.0,1.2
674,20211229,7,70.0,51.0,52.0,84.0,84.0,10.0,9.0,86.0,96.0,6.0,16.0,6.0,7.0,1.1,1.2
675,20211229,8,75.0,55.0,53.0,92.0,85.0,10.0,9.0,82.0,96.0,8.0,16.0,6.0,7.0,1.2,1.2
676,20211229,9,82.0,60.0,54.0,97.0,87.0,10.0,9.0,76.0,96.0,13.0,16.0,7.0,7.0,1.3,1.2
677,20211229,10,89.0,66.0,55.0,94.0,87.0,11.0,9.0,70.0,95.0,23.0,23.0,9.0,9.0,1.3,1.2
678,20211229,11,92.0,68.0,56.0,90.0,88.0,10.0,9.0,64.0,94.0,37.0,37.0,13.0,13.0,1.2,1.2
679,20211229,12,84.0,62.0,56.0,86.0,88.0,10.0,9.0,54.0,93.0,59.0,59.0,20.0,20.0,1.0,1.2
680,20211229,13,85.0,63.0,57.0,84.0,88.0,9.0,9.0,53.0,91.0,66.0,66.0,27.0,27.0,1.0,1.2
681,20211229,14,87.0,64.0,58.0,84.0,88.0,9.0,9.0,56.0,90.0,65.0,66.0,35.0,35.0,1.0,1.2
682,20211229,17,87.0,64.0,59.0,97.0,88.0,9.0,9.0,65.0,85.0,62.0,74.0,57.0,57.0,1.1,1.2
683,20211229,18,87.0,64.0,60.0,98.0,90.0,8.0,9.0,81.0,84.0,41.0,74.0,60.0,60.0,1.2,1.2
684,20211229,19,93.0,69.0,60.0,104.0,91.0,8.0,9.0,104.0,84.0,17.0,74.0,57.0,60.0,1.3,1.2
685,20211229,20,95.0,71.0,61.0,117.0,92.0,9.0,9.0,104.0,84.0,16.0,74.0,52.0,60.0,1.4,1.2
686,20211229,21,102.0,76.0,62.0,114.0,93.0,9.0,9.0,83.0,83.0,30.0,74.0,47.0,60.0,1.4,1.2
687,20211229,22,95.0,71.0,62.0,100.0,93.0,9.0,9.0,88.0,82.0,22.0,74.0,42.0,60.0,1.4,1.2
688,20211229,23,95.0,71.0,62.0,95.0,92.0,11.0,9.0,94.0,81.0,16.0,74.0,35.0,60.0,1.4,1.2
689,20211230,0,92.0,68.0,62.0,92.0,92.0,10.0,9.0,100.0,81.0,10.0,74.0,27.0,60.0,1.4,1.2
690,20211230,1,94.0,70.0,63.0,95.0,93.0,9.0,9.0,100.0,81.0,8.0,74.0,8.0,8.0,1.4,1.2
691,20211230,2,98.0,73.0,63.0,95.0,93.0,9.0,9.0,98.0,81.0,8.0,74.0,8.0,8.0,1.3,1.2
692,20211230,3,109.0,82.0,64.0,100.0,93.0,9.0,9.0,99.0,81.0,7.0,74.0,8.0,8.0,1.3,1.2
693,20211230,4,113.0,85.0,66.0,99.0,94.0,10.0,9.0,99.0,81.0,6.0,74.0,7.0,8.0,1.5,1.2
694,20211230,5,109.0,82.0,67.0,96.0,95.0,11.0,10.0,99.0,81.0,6.0,74.0,7.0,8.0,1.6,1.2
695,20211230,6,110.0,83.0,69.0,101.0,96.0,11.0,10.0,95.0,82.0,6.0,74.0,7.0,8.0,1.7,1.3
696,20211230,7,114.0,86.0,70.0,109.0,97.0,11.0,10.0,95.0,82.0,6.0,74.0,7.0,8.0,1.7,1.3
697,20211230,9,129.0,98.0,73.0,138.0,100.0,15.0,10.0,93.0,83.0,11.0,74.0,7.0,8.0,2.1,1.4
698,20211230,10,137.0,104.0,75.0,149.0,102.0,16.0,10.0,93.0,84.0,17.0,74.0,8.0,8.0,1.9,1.4
699,20211230,11,140.0,107.0,77.0,151.0,105.0,16.0,10.0,96.0,86.0,22.0,74.0,10.0,10.0,1.8,1.4
700,20211230,12,,,77.0,,106.0,,10.0,91.0,87.0,,74.0,11.0,11.0,1.6,1.4
701,20211230,13,,,78.0,,107.0,,10.0,,89.0,45.0,74.0,16.0,16.0,1.5,1.5
702,20211230,14,,,78.0,50.0,105.0,17.0,11.0,,90.0,51.0,74.0,23.0,23.0,,1.5
703,20211230,15,,48.0,78.0,74.0,104.0,20.0,11.0,109.0,92.0,36.0,74.0,27.0,27.0,,1.5
704,20211230,16,,64.0,78.0,85.0,104.0,24.0,12.0,,94.0,31.0,62.0,30.0,30.0,2.5,1.6
705,20211230,17,68.0,49.0,77.0,73.0,103.0,20.0,12.0,93.0,96.0,31.0,51.0,33.0,33.0,1.8,1.6
706,20211230,18,67.0,48.0,76.0,73.0,101.0,17.0,13.0,108.0,97.0,17.0,51.0,33.0,33.0,1.7,1.6
707,20211230,19,88.0,65.0,76.0,84.0,101.0,16.0,13.0,121.0,98.0,7.0,51.0,31.0,33.0,1.8,1.6
708,20211230,20,97.0,72.0,76.0,92.0,99.0,17.0,14.0,124.0,99.0,7.0,51.0,28.0,33.0,1.9,1.7
709,20211230,21,99.0,74.0,76.0,99.0,99.0,15.0,14.0,124.0,101.0,7.0,51.0,23.0,33.0,1.9,1.7
710,20211230,22,108.0,81.0,76.0,117.0,100.0,11.0,14.0,124.0,102.0,6.0,51.0,18.0,33.0,1.7,1.7
711,20211230,23,103.0,77.0,77.0,101.0,100.0,9.0,14.0,114.0,103.0,5.0,51.0,14.0,33.0,1.5,1.7
712,20211231,0,98.0,73.0,77.0,89.0,100.0,8.0,14.0,110.0,104.0,6.0,51.0,11.0,33.0,1.7,1.7
713,20211231,1,103.0,77.0,77.0,91.0,99.0,8.0,14.0,114.0,104.0,7.0,51.0,7.0,7.0,1.9,1.7
714,20211231,2,107.0,80.0,78.0,98.0,100.0,8.0,14.0,105.0,105.0,8.0,51.0,8.0,8.0,2.0,1.8
715,20211231,3,105.0,79.0,77.0,96.0,99.0,8.0,14.0,109.0,105.0,6.0,51.0,7.0,8.0,2.0,1.8
716,20211231,4,97.0,72.0,77.0,84.0,99.0,8.0,14.0,101.0,105.0,6.0,51.0,7.0,8.0,1.8,1.8
717,20211231,5,90.0,67.0,76.0,74.0,98.0,8.0,13.0,98.0,105.0,6.0,51.0,7.0,8.0,1.6,1.8
718,20211231,6,85.0,63.0,75.0,69.0,96.0,9.0,13.0,97.0,105.0,6.0,51.0,6.0,8.0,1.4,1.8
719,20211231,7,82.0,60.0,74.0,67.0,94.0,9.0,13.0,97.0,105.0,5.0,51.0,6.0,8.0,1.5,1.8
720,20211231,8,84.0,62.0,72.0,75.0,92.0,10.0,13.0,96.0,106.0,5.0,51.0,6.0,8.0,1.6,1.8
721,20211231,9,82.0,60.0,71.0,77.0,89.0,11.0,13.0,91.0,105.0,6.0,51.0,6.0,8.0,1.6,1.8
722,20211231,10,82.0,60.0,68.0,74.0,86.0,13.0,13.0,78.0,105.0,14.0,51.0,7.0,8.0,1.3,1.7
723,20211231,11,74.0,54.0,66.0,60.0,82.0,10.0,13.0,47.0,102.0,50.0,51.0,12.0,12.0,1.1,1.7
724,20211231,12,64.0,46.0,65.0,44.0,80.0,12.0,13.0,44.0,100.0,62.0,62.0,19.0,19.0,1.0,1.7
725,20211231,13,53.0,37.0,64.0,32.0,78.0,12.0,12.0,36.0,97.0,76.0,76.0,28.0,28.0,0.9,1.6
726,20211231,14,35.0,24.0,62.0,27.0,77.0,9.0,12.0,33.0,94.0,84.0,84.0,38.0,38.0,0.8,1.6
727,20211231,15,35.0,24.0,61.0,28.0,75.0,9.0,12.0,34.0,91.0,84.0,84.0,48.0,48.0,0.8,1.6
728,20211231,16,39.0,27.0,60.0,32.0,73.0,8.0,11.0,33.0,89.0,88.0,88.0,58.0,58.0,0.8,1.5
729,20211231,17,36.0,25.0,59.0,31.0,71.0,6.0,10.0,42.0,87.0,72.0,88.0,66.0,66.0,0.7,1.5
730,20211231,18,31.0,18.0,57.0,31.0,70.0,5.0,10.0,46.0,84.0,62.0,88.0,72.0,72.0,0.7,1.4
731,20211231,19,28.0,16.0,55.0,28.0,67.0,5.0,10.0,38.0,81.0,67.0,88.0,74.0,74.0,0.7,1.4
732,20211231,20,23.0,11.0,53.0,21.0,64.0,5.0,9.0,31.0,77.0,72.0,88.0,76.0,76.0,0.6,1.3
733,20211231,21,21.0,10.0,50.0,18.0,61.0,5.0,9.0,42.0,73.0,60.0,88.0,74.0,76.0,0.6,1.3
734,20211231,22,26.0,11.0,47.0,18.0,57.0,5.0,8.0,51.0,70.0,49.0,88.0,69.0,76.0,0.6,1.2
735,20211231,23,24.0,10.0,44.0,18.0,53.0,5.0,8.0,48.0,68.0,50.0,88.0,65.0,76.0,0.6,1.2
